strategy,student_type,episode_id,step,phase,active_skill,polynomial_mastery,integer_mastery,fraction_mastery,is_correct,was_remediation,was_unnecessary_remediation
AB3_PPO_Dynamic,Average,828,5,mainline,poly_expand,0.537817,0.514334,0.514334,0,0,0
AB3_PPO_Dynamic,Average,828,6,remediation,integer_order,0.540827,0.507614,0.507614,0,1,0
AB3_PPO_Dynamic,Average,828,7,remediation,integer_order,0.543475,0.500894,0.500894,0,1,0
AB3_PPO_Dynamic,Average,828,8,mainline,poly_expand,0.538223,0.500894,0.500894,0,0,0
AB3_PPO_Dynamic,Average,828,9,remediation,integer_order,0.547889,0.639408,0.639408,1,1,0
AB3_PPO_Dynamic,Average,828,10,remediation,integer_order,0.56065,0.707439,0.707439,1,1,0
AB3_PPO_Dynamic,Average,828,11,mainline,poly_expand,0.605476,0.713034,0.713034,1,0,0
AB3_PPO_Dynamic,Average,828,12,mainline,poly_division,0.668852,0.718106,0.718106,1,0,0
AB3_PPO_Dynamic,Average,828,13,mainline,poly_combine,0.66322,0.718106,0.718106,0,0,0
AB3_PPO_Dynamic,Average,828,14,mainline,poly_expand,0.657512,0.718106,0.718106,0,0,0
AB3_PPO_Dynamic,Average,828,15,mainline,poly_division,0.700448,0.722625,0.722625,1,0,0
AB3_PPO_Dynamic,Average,828,16,mainline,poly_combine,0.729336,0.741094,0.741094,1,0,0
AB3_PPO_Dynamic,Average,828,17,mainline,poly_expand,0.760734,0.745165,0.745165,1,0,0
AB3_PPO_Dynamic,Average,828,18,mainline,poly_division,0.790062,0.748872,0.748872,1,0,0
AB3_PPO_Dynamic,Average,828,19,mainline,poly_combine,0.809849,0.765362,0.765362,1,0,0
AB3_PPO_Dynamic,Average,828,20,mainline,poly_expand,0.831413,0.768708,0.768708,1,0,0
AB3_PPO_Dynamic,Average,828,21,mainline,poly_division,0.85161,0.771762,0.771762,1,0,0
AB3_PPO_Dynamic,Average,829,1,mainline,poly_combine,0.365467,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,829,2,remediation,integer_sign,0.370939,0.580503,0.580503,1,1,0
AB3_PPO_Dynamic,Average,829,3,remediation,integer_sign,0.378191,0.64922,0.64922,1,1,0
AB3_PPO_Dynamic,Average,829,4,mainline,poly_combine,0.366611,0.64922,0.64922,0,0,0
AB3_PPO_Dynamic,Average,829,5,remediation,integer_sign,0.374977,0.682828,0.682828,1,1,0
AB3_PPO_Dynamic,Average,829,6,remediation,integer_sign,0.38346,0.699266,0.699266,1,1,0
AB3_PPO_Dynamic,Average,829,7,mainline,poly_combine,0.445118,0.700654,0.700654,1,0,0
AB3_PPO_Dynamic,Average,829,8,mainline,poly_expand,0.510659,0.725586,0.725586,1,0,0
AB3_PPO_Dynamic,Average,829,9,mainline,poly_division,0.578939,0.748139,0.748139,1,0,0
AB3_PPO_Dynamic,Average,829,10,mainline,poly_combine,0.566599,0.748139,0.748139,0,0,0
AB3_PPO_Dynamic,Average,829,11,remediation,integer_sign,0.57282,0.755352,0.755352,1,1,0
AB3_PPO_Dynamic,Average,829,12,remediation,integer_sign,0.578838,0.758939,0.758939,1,1,0
AB3_PPO_Dynamic,Average,829,13,mainline,poly_combine,0.619276,0.759235,0.759235,1,0,0
AB3_PPO_Dynamic,Average,829,14,mainline,poly_expand,0.662342,0.77893,0.77893,1,0,0
AB3_PPO_Dynamic,Average,829,15,mainline,poly_division,0.656558,0.77893,0.77893,0,0,0
AB3_PPO_Dynamic,Average,829,16,mainline,poly_combine,0.684029,0.779195,0.779195,1,0,0
AB3_PPO_Dynamic,Average,829,17,mainline,poly_expand,0.713367,0.79676,0.79676,1,0,0
AB3_PPO_Dynamic,Average,829,18,mainline,poly_division,0.759184,0.812756,0.812756,1,0,0
AB3_PPO_Dynamic,Average,829,19,mainline,poly_combine,0.778,0.812992,0.812992,1,0,0
AB3_PPO_Dynamic,Average,829,20,mainline,poly_expand,0.764393,0.812992,0.812992,0,0,0
AB3_PPO_Dynamic,Average,829,21,mainline,poly_division,0.75066,0.812992,0.812992,0,0,0
AB3_PPO_Dynamic,Average,829,22,remediation,integer_order,0.75405,0.794192,0.794192,0,1,0
AB3_PPO_Dynamic,Average,829,23,remediation,integer_order,0.75999,0.889545,0.889545,1,1,0
AB3_PPO_Dynamic,Average,829,24,mainline,poly_division,0.793222,0.897657,0.897657,1,0,0
AB3_PPO_Dynamic,Average,829,25,mainline,poly_combine,0.805946,0.897862,0.897862,1,0,0
AB3_PPO_Dynamic,Average,829,26,mainline,poly_expand,0.828041,0.905212,0.905212,1,0,0
AB3_PPO_Dynamic,Average,829,27,mainline,poly_division,0.851296,0.91195,0.91195,1,0,0
AB3_PPO_Dynamic,Average,830,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,830,2,mainline,poly_expand,0.36062,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,830,3,remediation,integer_order,0.362027,0.4238,0.4238,0,1,0
AB3_PPO_Dynamic,Average,830,4,remediation,integer_order,0.372497,0.577689,0.577689,1,1,0
AB3_PPO_Dynamic,Average,830,5,mainline,poly_expand,0.44101,0.590912,0.590912,1,0,0
AB3_PPO_Dynamic,Average,830,6,mainline,poly_division,0.429177,0.590912,0.590912,0,0,0
AB3_PPO_Dynamic,Average,830,7,remediation,integer_order,0.442093,0.65942,0.65942,1,1,0
AB3_PPO_Dynamic,Average,830,8,remediation,integer_order,0.456164,0.692926,0.692926,1,1,0
AB3_PPO_Dynamic,Average,830,9,mainline,poly_division,0.44395,0.692926,0.692926,0,0,0
AB3_PPO_Dynamic,Average,830,10,remediation,integer_order,0.458722,0.70915,0.70915,1,1,0
AB3_PPO_Dynamic,Average,830,11,remediation,integer_order,0.473239,0.717168,0.717168,1,1,0
AB3_PPO_Dynamic,Average,830,12,mainline,poly_division,0.460646,0.717168,0.717168,0,0,0
AB3_PPO_Dynamic,Average,830,13,remediation,integer_order,0.475257,0.721058,0.721058,1,1,0
AB3_PPO_Dynamic,Average,830,14,remediation,integer_order,0.488487,0.703968,0.703968,0,1,0
AB3_PPO_Dynamic,Average,830,15,mainline,poly_division,0.475513,0.703968,0.703968,0,0,0
AB3_PPO_Dynamic,Average,830,16,remediation,integer_order,0.489179,0.714226,0.714226,1,1,0
AB3_PPO_Dynamic,Average,830,17,remediation,integer_order,0.502479,0.71948,0.71948,1,1,0
AB3_PPO_Dynamic,Average,830,18,mainline,poly_division,0.496467,0.71948,0.71948,0,0,0
AB3_PPO_Dynamic,Average,830,19,mainline,poly_combine,0.482987,0.71948,0.71948,0,0,0
AB3_PPO_Dynamic,Average,830,20,remediation,integer_sign,0.483924,0.70106,0.70106,0,1,0
AB3_PPO_Dynamic,Average,830,21,remediation,integer_sign,0.484619,0.693008,0.693008,0,1,0
AB3_PPO_Dynamic,Average,830,22,mainline,poly_combine,0.478303,0.693008,0.693008,0,0,0
AB3_PPO_Dynamic,Average,830,23,remediation,integer_sign,0.478762,0.684614,0.684614,0,1,0
AB3_PPO_Dynamic,Average,830,24,remediation,integer_sign,0.478965,0.67622,0.67622,0,1,0
AB3_PPO_Dynamic,Average,830,25,mainline,poly_combine,0.464725,0.67622,0.67622,0,0,0
AB3_PPO_Dynamic,Average,830,26,remediation,integer_sign,0.464725,0.667484,0.667484,0,1,0
AB3_PPO_Dynamic,Average,830,27,remediation,integer_sign,0.469472,0.817084,0.817084,1,1,0
AB3_PPO_Dynamic,Average,830,28,mainline,poly_combine,0.4627,0.817084,0.817084,0,0,0
AB3_PPO_Dynamic,Average,830,29,mainline,poly_expand,0.490858,0.817478,0.817478,1,0,0
AB3_PPO_Dynamic,Average,830,30,mainline,poly_division,0.475984,0.817478,0.817478,0,0,0
AB3_PPO_Dynamic,Average,830,31,remediation,integer_order,0.488494,0.819746,0.819746,1,1,0
AB3_PPO_Dynamic,Average,830,32,remediation,integer_order,0.500502,0.82101,0.82101,1,1,0
AB3_PPO_Dynamic,Average,830,33,mainline,poly_division,0.493542,0.82101,0.82101,0,0,0
AB3_PPO_Dynamic,Average,830,34,mainline,poly_combine,0.486582,0.82101,0.82101,0,0,0
AB3_PPO_Dynamic,Average,830,35,mainline,poly_expand,0.505038,0.821122,0.821122,1,0,0
AB3_PPO_Dynamic,Average,830,36,mainline,poly_division,0.490104,0.821122,0.821122,0,0,0
AB3_PPO_Dynamic,Average,830,37,remediation,integer_order,0.500999,0.800522,0.800522,0,1,0
AB3_PPO_Dynamic,Average,830,38,remediation,integer_order,0.51178,0.810259,0.810259,1,1,0
AB3_PPO_Dynamic,Average,830,39,mainline,poly_division,0.50482,0.810259,0.810259,0,0,0
AB3_PPO_Dynamic,Average,830,40,mainline,poly_combine,0.571655,0.822748,0.822748,1,0,0
AB3_PPO_Dynamic,Average,830,41,mainline,poly_expand,0.583985,0.823617,0.823617,1,0,0
AB3_PPO_Dynamic,Average,830,42,mainline,poly_division,0.569051,0.823617,0.823617,0,0,0
AB3_PPO_Dynamic,Average,830,43,remediation,integer_order,0.579985,0.828677,0.828677,1,1,0
AB3_PPO_Dynamic,Average,830,44,remediation,integer_order,0.590537,0.831506,0.831506,1,1,0
AB3_PPO_Dynamic,Average,830,45,mainline,poly_division,0.64519,0.831758,0.831758,1,0,0
AB3_PPO_Dynamic,Average,830,46,mainline,poly_combine,0.630256,0.831758,0.831758,0,0,0
AB3_PPO_Dynamic,Average,830,47,remediation,integer_sign,0.633928,0.811158,0.811158,0,1,0
AB3_PPO_Dynamic,Average,830,48,remediation,integer_sign,0.639642,0.89296,0.89296,1,1,0
AB3_PPO_Dynamic,Average,830,49,mainline,poly_combine,0.689789,0.900261,0.900261,1,0,0
AB3_PPO_Dynamic,Average,830,50,mainline,poly_expand,0.674855,0.900261,0.900261,0,0,0
AB3_PPO_Dynamic,Average,831,1,mainline,poly_combine,0.365467,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,831,2,remediation,integer_sign,0.366438,0.4238,0.4238,0,1,0
AB3_PPO_Dynamic,Average,831,3,remediation,integer_sign,0.371658,0.57258,0.57258,1,1,0
AB3_PPO_Dynamic,Average,831,4,mainline,poly_combine,0.438309,0.585472,0.585472,1,0,0
AB3_PPO_Dynamic,Average,831,5,mainline,poly_expand,0.426603,0.585472,0.585472,0,0,0
AB3_PPO_Dynamic,Average,831,6,remediation,integer_order,0.437584,0.731084,0.731084,1,1,0
AB3_PPO_Dynamic,Average,831,7,remediation,integer_order,0.452396,0.8023,0.8023,1,1,0
AB3_PPO_Dynamic,Average,831,8,mainline,poly_expand,0.440309,0.8023,0.8023,0,0,0
AB3_PPO_Dynamic,Average,831,9,remediation,integer_order,0.457014,0.836989,0.836989,1,1,0
AB3_PPO_Dynamic,Average,831,10,remediation,integer_order,0.473993,0.854027,0.854027,1,1,0
AB3_PPO_Dynamic,Average,831,11,mainline,poly_expand,0.536262,0.855428,0.855428,1,0,0
AB3_PPO_Dynamic,Average,831,12,mainline,poly_division,0.594236,0.856698,0.856698,1,0,0
AB3_PPO_Dynamic,Average,831,13,mainline,poly_combine,0.636734,0.867537,0.867537,1,0,0
AB3_PPO_Dynamic,Average,831,14,mainline,poly_expand,0.678803,0.868679,0.868679,1,0,0
AB3_PPO_Dynamic,Average,831,15,mainline,poly_division,0.673019,0.868679,0.868679,0,0,0
AB3_PPO_Dynamic,Average,831,16,mainline,poly_combine,0.701889,0.878341,0.878341,1,0,0
AB3_PPO_Dynamic,Average,831,17,mainline,poly_expand,0.730547,0.879359,0.879359,1,0,0
AB3_PPO_Dynamic,Average,831,18,mainline,poly_division,0.724535,0.879359,0.879359,0,0,0
AB3_PPO_Dynamic,Average,831,19,mainline,poly_combine,0.711055,0.879359,0.879359,0,0,0
AB3_PPO_Dynamic,Average,831,20,remediation,integer_sign,0.713986,0.931215,0.931215,1,1,0
AB3_PPO_Dynamic,Average,831,21,remediation,integer_sign,0.717097,0.958408,0.958408,1,1,0
AB3_PPO_Dynamic,Average,831,22,mainline,poly_combine,0.703237,0.958408,0.958408,0,0,0
AB3_PPO_Dynamic,Average,831,23,remediation,integer_sign,0.706947,0.972395,0.972395,1,1,0
AB3_PPO_Dynamic,Average,831,24,remediation,integer_sign,0.710587,0.979856,0.979856,1,1,0
AB3_PPO_Dynamic,Average,831,25,mainline,poly_combine,0.73351,0.980492,0.980492,1,0,0
AB3_PPO_Dynamic,Average,831,26,mainline,poly_expand,0.752388,0.981349,0.981349,1,0,0
AB3_PPO_Dynamic,Average,831,27,mainline,poly_division,0.791857,0.982135,0.982135,1,0,0
AB3_PPO_Dynamic,Average,831,28,mainline,poly_combine,0.80794,0.982706,0.982706,1,0,0
AB3_PPO_Dynamic,Average,831,29,mainline,poly_expand,0.793194,0.982706,0.982706,0,0,0
AB3_PPO_Dynamic,Average,831,30,remediation,integer_order,0.800357,0.987146,0.987146,1,1,0
AB3_PPO_Dynamic,Average,831,31,remediation,integer_order,0.807262,0.989609,0.989609,1,1,0
AB3_PPO_Dynamic,Average,831,32,mainline,poly_expand,0.822953,0.989825,0.989825,1,0,0
AB3_PPO_Dynamic,Average,831,33,mainline,poly_division,0.848327,0.990026,0.990026,1,0,0
AB3_PPO_Dynamic,Average,831,34,mainline,poly_combine,0.859745,0.990541,0.990541,1,0,0
AB3_PPO_Dynamic,Average,832,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,832,2,mainline,poly_expand,0.36062,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,832,3,remediation,integer_order,0.371592,0.585612,0.585612,1,1,0
AB3_PPO_Dynamic,Average,832,4,remediation,integer_order,0.386391,0.656828,0.656828,1,1,0
AB3_PPO_Dynamic,Average,832,5,mainline,poly_expand,0.452653,0.662947,0.662947,1,0,0
AB3_PPO_Dynamic,Average,832,6,mainline,poly_division,0.518105,0.66847,0.66847,1,0,0
AB3_PPO_Dynamic,Average,832,7,mainline,poly_combine,0.512929,0.66847,0.66847,0,0,0
AB3_PPO_Dynamic,Average,832,8,mainline,poly_expand,0.507677,0.66847,0.66847,0,0,0
AB3_PPO_Dynamic,Average,832,9,mainline,poly_division,0.551282,0.673372,0.673372,1,0,0
AB3_PPO_Dynamic,Average,832,10,mainline,poly_combine,0.61701,0.697011,0.697011,1,0,0
AB3_PPO_Dynamic,Average,832,11,mainline,poly_expand,0.604543,0.697011,0.697011,0,0,0
AB3_PPO_Dynamic,Average,832,12,remediation,integer_order,0.613642,0.689871,0.689871,0,1,0
AB3_PPO_Dynamic,Average,832,13,remediation,integer_order,0.623378,0.719243,0.719243,1,1,0
AB3_PPO_Dynamic,Average,832,14,mainline,poly_expand,0.667564,0.72168,0.72168,1,0,0
AB3_PPO_Dynamic,Average,832,15,mainline,poly_division,0.69414,0.723895,0.723895,1,0,0
AB3_PPO_Dynamic,Average,832,16,mainline,poly_combine,0.73756,0.744356,0.744356,1,0,0
AB3_PPO_Dynamic,Average,832,17,mainline,poly_expand,0.76766,0.746351,0.746351,1,0,0
AB3_PPO_Dynamic,Average,832,18,mainline,poly_division,0.785813,0.748169,0.748169,1,0,0
AB3_PPO_Dynamic,Average,832,19,mainline,poly_combine,0.815553,0.766437,0.766437,1,0,0
AB3_PPO_Dynamic,Average,832,20,mainline,poly_expand,0.836225,0.768078,0.768078,1,0,0
AB3_PPO_Dynamic,Average,832,21,mainline,poly_division,0.822492,0.768078,0.768078,0,0,0
AB3_PPO_Dynamic,Average,832,22,remediation,integer_order,0.827051,0.777136,0.777136,1,1,0
AB3_PPO_Dynamic,Average,832,23,remediation,integer_order,0.831482,0.781941,0.781941,1,1,0
AB3_PPO_Dynamic,Average,832,24,mainline,poly_division,0.846279,0.78235,0.78235,1,0,0
AB3_PPO_Dynamic,Average,832,25,mainline,poly_combine,0.86639,0.798204,0.798204,1,0,0
AB3_PPO_Dynamic,Average,833,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB3_PPO_Dynamic,Average,833,2,mainline,poly_expand,0.438091,0.46552,0.46552,0,0,0
AB3_PPO_Dynamic,Average,833,3,mainline,poly_division,0.508964,0.491535,0.491535,1,0,0
AB3_PPO_Dynamic,Average,833,4,mainline,poly_combine,0.552458,0.514118,0.514118,1,0,0
AB3_PPO_Dynamic,Average,833,5,mainline,poly_expand,0.620786,0.537364,0.537364,1,0,0
AB3_PPO_Dynamic,Average,833,6,mainline,poly_division,0.615686,0.537364,0.537364,0,0,0
AB3_PPO_Dynamic,Average,833,7,mainline,poly_combine,0.644499,0.557386,0.557386,1,0,0
AB3_PPO_Dynamic,Average,833,8,mainline,poly_expand,0.689892,0.578008,0.578008,1,0,0
AB3_PPO_Dynamic,Average,833,9,mainline,poly_division,0.684564,0.578008,0.578008,0,0,0
AB3_PPO_Dynamic,Average,833,10,mainline,poly_combine,0.67916,0.578008,0.578008,0,0,0
AB3_PPO_Dynamic,Average,833,11,mainline,poly_expand,0.709573,0.596336,0.596336,1,0,0
AB3_PPO_Dynamic,Average,833,12,mainline,poly_division,0.757869,0.612953,0.612953,1,0,0
AB3_PPO_Dynamic,Average,833,13,mainline,poly_combine,0.778411,0.630264,0.630264,1,0,0
AB3_PPO_Dynamic,Average,833,14,mainline,poly_expand,0.798958,0.645204,0.645204,1,0,0
AB3_PPO_Dynamic,Average,833,15,mainline,poly_division,0.831677,0.658779,0.658779,1,0,0
AB3_PPO_Dynamic,Average,833,16,mainline,poly_combine,0.845632,0.67421,0.67421,1,0,0
AB3_PPO_Dynamic,Average,833,17,mainline,poly_expand,0.859629,0.686439,0.686439,1,0,0
AB3_PPO_Dynamic,Average,834,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,834,2,mainline,poly_expand,0.367151,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,834,3,remediation,integer_order,0.368536,0.4238,0.4238,0,1,0
AB3_PPO_Dynamic,Average,834,4,mainline,poly_combine,0.356956,0.4238,0.4238,0,0,0
AB3_PPO_Dynamic,Average,834,5,remediation,integer_sign,0.36256,0.564303,0.564303,1,1,0
AB3_PPO_Dynamic,Average,834,6,remediation,integer_sign,0.369988,0.63302,0.63302,1,1,0
AB3_PPO_Dynamic,Average,834,7,mainline,poly_combine,0.358028,0.63302,0.63302,0,0,0
AB3_PPO_Dynamic,Average,834,8,remediation,integer_sign,0.3666,0.666628,0.666628,1,1,0
AB3_PPO_Dynamic,Average,834,9,remediation,integer_sign,0.375292,0.683066,0.683066,1,1,0
AB3_PPO_Dynamic,Average,834,10,mainline,poly_combine,0.437283,0.684418,0.684418,1,0,0
AB3_PPO_Dynamic,Average,834,11,mainline,poly_expand,0.431803,0.684418,0.684418,0,0,0
AB3_PPO_Dynamic,Average,834,12,mainline,poly_division,0.41921,0.684418,0.684418,0,0,0
AB3_PPO_Dynamic,Average,834,13,remediation,integer_order,0.429701,0.834045,0.834045,1,1,0
AB3_PPO_Dynamic,Average,834,14,remediation,integer_order,0.444393,0.909342,0.909342,1,1,0
AB3_PPO_Dynamic,Average,834,15,mainline,poly_division,0.43142,0.909342,0.909342,0,0,0
AB3_PPO_Dynamic,Average,834,16,remediation,integer_order,0.448242,0.946542,0.946542,1,1,0
AB3_PPO_Dynamic,Average,834,17,remediation,integer_order,0.465488,0.9656,0.9656,1,1,0
AB3_PPO_Dynamic,Average,834,18,mainline,poly_division,0.528072,0.967199,0.967199,1,0,0
AB3_PPO_Dynamic,Average,834,19,mainline,poly_combine,0.514592,0.967199,0.967199,0,0,0
AB3_PPO_Dynamic,Average,834,20,remediation,integer_sign,0.521045,0.974039,0.974039,1,1,0
AB3_PPO_Dynamic,Average,834,21,remediation,integer_sign,0.527288,0.977626,0.977626,1,1,0
AB3_PPO_Dynamic,Average,834,22,mainline,poly_combine,0.566839,0.97793,0.97793,1,0,0
AB3_PPO_Dynamic,Average,834,23,mainline,poly_expand,0.62082,0.979331,0.979331,1,0,0
AB3_PPO_Dynamic,Average,834,24,mainline,poly_division,0.606707,0.979331,0.979331,0,0,0
AB3_PPO_Dynamic,Average,834,25,remediation,integer_order,0.619424,0.987168,0.987168,1,1,0
AB3_PPO_Dynamic,Average,834,26,remediation,integer_order,0.631758,0.991396,0.991396,1,1,0
AB3_PPO_Dynamic,Average,834,27,mainline,poly_division,0.617265,0.991396,0.991396,0,0,0
AB3_PPO_Dynamic,Average,834,28,remediation,integer_order,0.62978,0.993632,0.993632,1,1,0
AB3_PPO_Dynamic,Average,834,29,remediation,integer_order,0.641791,0.994859,0.994859,1,1,0
AB3_PPO_Dynamic,Average,834,30,mainline,poly_division,0.634867,0.994859,0.994859,0,0,0
AB3_PPO_Dynamic,Average,834,31,mainline,poly_combine,0.619934,0.994859,0.994859,0,0,0
AB3_PPO_Dynamic,Average,834,32,remediation,integer_sign,0.62486,0.996469,0.996469,1,1,0
AB3_PPO_Dynamic,Average,834,33,remediation,integer_sign,0.629582,0.997369,0.997369,1,1,0
AB3_PPO_Dynamic,Average,834,34,mainline,poly_combine,0.614648,0.997369,0.997369,0,0,0
AB3_PPO_Dynamic,Average,834,35,remediation,integer_sign,0.619828,0.997872,0.997872,1,1,0
AB3_PPO_Dynamic,Average,834,36,remediation,integer_sign,0.624784,0.998153,0.998153,1,1,0
AB3_PPO_Dynamic,Average,834,37,mainline,poly_combine,0.653999,0.998178,0.998178,1,0,0
AB3_PPO_Dynamic,Average,834,38,mainline,poly_expand,0.684524,0.998283,0.998283,1,0,0
AB3_PPO_Dynamic,Average,834,39,mainline,poly_division,0.66959,0.998283,0.998283,0,0,0
AB3_PPO_Dynamic,Average,834,40,remediation,integer_order,0.680717,0.998894,0.998894,1,1,0
AB3_PPO_Dynamic,Average,834,41,remediation,integer_order,0.691364,0.999236,0.999236,1,1,0
AB3_PPO_Dynamic,Average,834,42,mainline,poly_division,0.684404,0.999236,0.999236,0,0,0
AB3_PPO_Dynamic,Average,834,43,mainline,poly_combine,0.705664,0.999259,0.999259,1,0,0
AB3_PPO_Dynamic,Average,834,44,mainline,poly_expand,0.72596,0.999289,0.999289,1,0,0
AB3_PPO_Dynamic,Average,834,45,mainline,poly_division,0.770341,0.999318,0.999318,1,0,0
AB3_PPO_Dynamic,Average,834,46,mainline,poly_combine,0.785812,0.999339,0.999339,1,0,0
AB3_PPO_Dynamic,Average,834,47,mainline,poly_expand,0.800581,0.999366,0.999366,1,0,0
AB3_PPO_Dynamic,Average,834,48,mainline,poly_division,0.832877,0.99939,0.99939,1,0,0
AB3_PPO_Dynamic,Average,834,49,mainline,poly_combine,0.844135,0.99941,0.99941,1,0,0
AB3_PPO_Dynamic,Average,834,50,mainline,poly_expand,0.854883,0.999433,0.999433,1,0,0
AB3_PPO_Dynamic,Average,835,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB3_PPO_Dynamic,Average,835,2,mainline,poly_expand,0.438091,0.46552,0.46552,0,0,0
AB3_PPO_Dynamic,Average,835,3,mainline,poly_division,0.433219,0.46552,0.46552,0,0,0
AB3_PPO_Dynamic,Average,835,4,remediation,integer_order,0.444149,0.611132,0.611132,1,1,0
AB3_PPO_Dynamic,Average,835,5,mainline,poly_expand,0.510752,0.623644,0.623644,1,0,0
AB3_PPO_Dynamic,Average,835,6,mainline,poly_division,0.580098,0.634936,0.634936,1,0,0
AB3_PPO_Dynamic,Average,835,7,mainline,poly_combine,0.574922,0.634936,0.634936,0,0,0
AB3_PPO_Dynamic,Average,835,8,mainline,poly_expand,0.619169,0.645047,0.645047,1,0,0
AB3_PPO_Dynamic,Average,835,9,mainline,poly_division,0.606956,0.645047,0.645047,0,0,0
AB3_PPO_Dynamic,Average,835,10,remediation,integer_order,0.616385,0.698399,0.698399,1,1,0
AB3_PPO_Dynamic,Average,835,11,remediation,integer_order,0.626342,0.724763,0.724763,1,1,0
AB3_PPO_Dynamic,Average,835,12,mainline,poly_division,0.671694,0.726938,0.726938,1,0,0
AB3_PPO_Dynamic,Average,835,13,mainline,poly_combine,0.658974,0.726938,0.726938,0,0,0
AB3_PPO_Dynamic,Average,835,14,remediation,integer_sign,0.663073,0.850118,0.850118,1,1,0
AB3_PPO_Dynamic,Average,835,15,remediation,integer_sign,0.668313,0.912479,0.912479,1,1,0
AB3_PPO_Dynamic,Average,835,16,mainline,poly_combine,0.711181,0.917683,0.917683,1,0,0
AB3_PPO_Dynamic,Average,835,17,mainline,poly_expand,0.73751,0.919585,0.919585,1,0,0
AB3_PPO_Dynamic,Average,835,18,mainline,poly_division,0.767629,0.921317,0.921317,1,0,0
AB3_PPO_Dynamic,Average,835,19,mainline,poly_combine,0.796991,0.925964,0.925964,1,0,0
AB3_PPO_Dynamic,Average,835,20,mainline,poly_expand,0.815074,0.927527,0.927527,1,0,0
AB3_PPO_Dynamic,Average,835,21,mainline,poly_division,0.835815,0.928954,0.928954,1,0,0
AB3_PPO_Dynamic,Average,835,22,mainline,poly_combine,0.85609,0.93311,0.93311,1,0,0
AB3_PPO_Dynamic,Average,836,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB3_PPO_Dynamic,Average,836,2,mainline,poly_expand,0.439962,0.466231,0.466231,1,0,0
AB3_PPO_Dynamic,Average,836,3,mainline,poly_division,0.510836,0.489852,0.489852,1,0,0
AB3_PPO_Dynamic,Average,836,4,mainline,poly_combine,0.505888,0.489852,0.489852,0,0,0
AB3_PPO_Dynamic,Average,836,5,mainline,poly_expand,0.494181,0.489852,0.489852,0,0,0
AB3_PPO_Dynamic,Average,836,6,remediation,integer_order,0.497529,0.483132,0.483132,0,1,0
AB3_PPO_Dynamic,Average,836,7,remediation,integer_order,0.50576,0.606707,0.606707,1,1,0
AB3_PPO_Dynamic,Average,836,8,mainline,poly_expand,0.493674,0.606707,0.606707,0,0,0
AB3_PPO_Dynamic,Average,836,9,remediation,integer_order,0.504442,0.666901,0.666901,1,1,0
AB3_PPO_Dynamic,Average,836,10,remediation,integer_order,0.515969,0.696465,0.696465,1,1,0
AB3_PPO_Dynamic,Average,836,11,mainline,poly_expand,0.561023,0.698896,0.698896,1,0,0
